id,questionId,option,isCorrect,createdAt
3589,898,Terga vaco cibo vinculum sufficio.,True,2024-10-09 06:04:28.778
3591,899,Conqueror admoneo suppono benevolentia audentia credo sufficio.,True,2024-10-09 06:04:28.781
3595,900,Crastinus claudeo sperno compello.,False,2024-10-09 06:04:28.784
3599,901,Velum pauper coma adfectus accommodo adaugeo cupio.,False,2024-10-09 06:04:28.788
3604,902,Cometes labore voluptatem rem tepesco argumentum curiositas conturbo.,False,2024-10-09 06:04:28.791
3609,903,Vehemens cito corrigo tandem.,False,2024-10-09 06:04:28.794
3613,904,Depereo comes verbum cavus articulus advenio sed crinis tabula vulpes.,False,2024-10-09 06:04:28.796
3615,905,Vilicus aer cunctatio usque sequi voveo sollicito.,False,2024-10-09 06:04:28.799
3618,906,Ex spectaculum summisse totus ambulo adnuo tamisium sollicito laboriosam antea.,False,2024-10-09 06:04:28.802
3293,824,Cibus benigne tempore curatio aequitas spero sustineo aspernatur coadunatio voluptatem.,False,2024-10-09 06:04:28.552
3294,825,Harum deporto sumo ulterius laudantium.,True,2024-10-09 06:04:28.561
3301,826,Deputo administratio virga totidem derideo commemoro tergeo colligo.,False,2024-10-09 06:04:28.565
3305,827,Perspiciatis amissio audacia.,False,2024-10-09 06:04:28.567
3308,828,Adipiscor cruentus voluptate atrocitas architecto.,False,2024-10-09 06:04:28.570
3312,829,Vado voluntarius termes ceno ustilo absconditus.,False,2024-10-09 06:04:28.573
3314,830,Tibi vetus venio apostolus cunabula.,True,2024-10-09 06:04:28.575
3318,831,Tripudio via peior verbum consequuntur volaticus.,False,2024-10-09 06:04:28.578
3322,832,Tam crustulum tolero timidus.,True,2024-10-09 06:04:28.581
3329,833,Curia demoror depromo depraedor tamen adflicto soleo solitudo cohaero.,False,2024-10-09 06:04:28.583
3330,834,Tergum cultura dapifer subito.,False,2024-10-09 06:04:28.586
3337,835,Vir torqueo creator paens comparo.,False,2024-10-09 06:04:28.589
3338,836,Cohaero cibo cena ab viscus copiose adhuc amiculum terra.,True,2024-10-09 06:04:28.593
3344,837,Uxor truculenter carpo cado capillus amplexus taceo adflicto arma triumphus.,False,2024-10-09 06:04:28.596
3346,838,Demergo accedo adinventitias acer cohaero peccatus.,True,2024-10-09 06:04:28.599
3352,839,Benevolentia solitudo stultus triumphus veritatis adhuc degenero.,False,2024-10-09 06:04:28.602
3355,840,Perspiciatis tenax cum culpo.,False,2024-10-09 06:04:28.605
3361,841,Vigilo tandem animi creator terminatio.,False,2024-10-09 06:04:28.607
3363,842,Uterque comedo vigilo texo civis textor explicabo aeger.,False,2024-10-09 06:04:28.609
3367,843,Vado vir tego delego texo adipisci porro uterque atque admoneo.,False,2024-10-09 06:04:28.612
3373,844,Itaque supellex assumenda tabernus aureus vinculum.,False,2024-10-09 06:04:28.615
3376,845,Tenuis apud stabilis pax aestas delectatio convoco.,False,2024-10-09 06:04:28.618
3380,846,Benevolentia compello cunae.,False,2024-10-09 06:04:28.622
3384,847,Termes substantia accusamus deputo crux tertius supplanto.,False,2024-10-09 06:04:28.625
3389,848,Aureus volubilis varietas tremo facere cunae abduco.,False,2024-10-09 06:04:28.627
3393,849,Vergo maiores amitto.,False,2024-10-09 06:04:28.631
3395,850,Amissio culpa corpus.,False,2024-10-09 06:04:28.633
3398,851,Demo contabesco deorsum arceo utique concido stillicidium cruciamentum crepusculum.,True,2024-10-09 06:04:28.636
3405,852,Commodo spes alter quam.,False,2024-10-09 06:04:28.639
3407,853,Vulgus subvenio tolero peior admoveo acceptus tersus.,False,2024-10-09 06:04:28.641
3410,854,Vociferor non synagoga consequuntur substantia culpo adopto sollicito cedo.,False,2024-10-09 06:04:28.646
3417,855,Cultellus virtus quibusdam rerum patruus uberrime alius.,False,2024-10-09 06:04:28.649
3421,856,Cupiditas ducimus aut pel.,False,2024-10-09 06:04:28.653
3423,857,Tardus demum amplitudo ademptio allatus.,True,2024-10-09 06:04:28.655
3426,858,Tabesco textilis subito vulnero solitudo valeo ascisco crustulum.,True,2024-10-09 06:04:28.657
3433,859,Curatio deorsum conventus culpo defungo velit desolo quam clementia aspernatur.,False,2024-10-09 06:04:28.660
3434,860,Demo cohibeo cohaero tendo contego.,True,2024-10-09 06:04:28.662
3440,861,Pel aegrotatio vinitor.,False,2024-10-09 06:04:28.664
3445,862,Voluptates curia demitto caute casso.,False,2024-10-09 06:04:28.666
3447,863,Vinitor porro derideo calculus cruciamentum conatus aestivus.,False,2024-10-09 06:04:28.668
3450,864,Amoveo curto delicate cura tandem aequitas synagoga thermae bos.,True,2024-10-09 06:04:28.671
3456,865,Appono tribuo certus ceno comburo vindico amplus.,False,2024-10-09 06:04:28.673
3460,866,Canonicus soleo amplitudo asperiores benigne.,False,2024-10-09 06:04:28.676
3462,867,Curatio tero beatus solio cruentus distinctio tener casso animi.,False,2024-10-09 06:04:28.678
3469,868,Convoco viscus comis canto somniculosus callide callide.,False,2024-10-09 06:04:28.681
3471,869,Sol sufficio assumenda velit tabella tum tergiversatio totus beneficium admoveo.,False,2024-10-09 06:04:28.683
3476,870,Volva asper iste facilis coerceo soleo.,True,2024-10-09 06:04:28.685
3481,871,Comitatus teneo ambulo.,True,2024-10-09 06:04:28.688
3484,872,Tergum adulatio adduco.,False,2024-10-09 06:04:28.690
3487,873,Quisquam deludo tam valde succurro vulticulus tactus.,True,2024-10-09 06:04:28.693
3490,874,Aetas attonbitus beneficium pel accedo.,False,2024-10-09 06:04:28.696
3495,875,Dolore alo atrocitas vomica rerum in ea dolore argentum atrocitas.,False,2024-10-09 06:04:28.698
3501,876,Texo conduco corpus quasi speciosus.,False,2024-10-09 06:04:28.702
3503,877,Abbas coerceo damno.,False,2024-10-09 06:04:28.705
3508,878,Una appositus arcesso optio.,False,2024-10-09 06:04:28.707
3511,879,Conservo tribuo contra vitae optio vilis adaugeo vel clementia curriculum.,False,2024-10-09 06:04:28.710
3515,880,Denuo validus perspiciatis.,False,2024-10-09 06:04:28.712
3519,881,Urbs sonitus concedo adduco videlicet aptus vir audax adiuvo corpus.,True,2024-10-09 06:04:28.714
3525,882,Viduo terminatio spiritus deripio fugiat somnus quia benigne confugo deleo.,False,2024-10-09 06:04:28.717
3529,883,Thalassinus combibo arx debilito claudeo comis adimpleo aeger aegre.,False,2024-10-09 06:04:28.722
3530,884,Atavus tergum volubilis utique averto.,False,2024-10-09 06:04:28.724
3535,885,Copia sum aedificium cubicularis cernuus aggredior cuppedia caput.,False,2024-10-09 06:04:28.727
3538,886,Denuncio abbas ocer tum ipsa odio id vomito vereor depromo.,True,2024-10-09 06:04:28.731
3543,887,Celebrer cumque aegrus careo nostrum civis.,False,2024-10-09 06:04:28.734
3549,888,Amaritudo cito vociferor summopere alias pauci aestus caelestis occaecati.,False,2024-10-09 06:04:28.745
3551,889,Blanditiis trucido eos arbustum aeger dedico est bis adimpleo nostrum.,False,2024-10-09 06:04:28.747
3556,890,Audio nesciunt cibo magnam.,False,2024-10-09 06:04:28.750
3558,891,Avaritia abundans vicissitudo.,False,2024-10-09 06:04:28.759
3563,892,Conduco crepusculum verbum arbitro utilis aestas sunt.,True,2024-10-09 06:04:28.762
3566,893,Tergiversatio adflicto arbor vis quasi vos terga.,False,2024-10-09 06:04:28.764
3570,894,Viscus asporto aestas bis aetas appono necessitatibus fugit a angelus.,True,2024-10-09 06:04:28.767
3574,895,Cubo arto stillicidium solutio.,False,2024-10-09 06:04:28.769
3581,896,Vomito solvo caries utilis conscendo decerno.,False,2024-10-09 06:04:28.773
3583,897,Cubitum illo cum acer.,False,2024-10-09 06:04:28.776
3586,898,Cibus alioqui deripio adhuc capillus acies valde.,False,2024-10-09 06:04:28.778
3593,899,Comptus stultus alienus defleo victus depono audacia causa.,False,2024-10-09 06:04:28.781
3594,900,Delibero molestiae sponte surgo tremo damnatio vester sollicito aeneus aqua.,True,2024-10-09 06:04:28.784
3601,901,Confugo temporibus atque doloremque tandem cenaculum quisquam cuppedia delibero tricesimus.,False,2024-10-09 06:04:28.788
3605,902,Confido taceo cohaero commemoro talis aeternus voco adeo.,True,2024-10-09 06:04:28.791
3607,903,Iure compono amplexus aut.,False,2024-10-09 06:04:28.794
3611,904,Venio vitae venio.,False,2024-10-09 06:04:28.796
3616,905,Ver angulus accusantium cado claudeo concedo.,False,2024-10-09 06:04:28.799
3619,906,Sub doloremque animus crebro explicabo arbustum suus amo dedico tribuo.,True,2024-10-09 06:04:28.802
3624,907,Vulariter defluo angustus conqueror eveniet aegrus adsuesco adamo.,False,2024-10-09 06:04:28.815
3627,908,Conventus sortitus tamdiu est vinitor textor tricesimus suadeo suscipit.,False,2024-10-09 06:04:28.821
3631,909,Defluo abutor caecus suasoria deludo valde.,False,2024-10-09 06:04:28.824
3637,910,Desipio tenax quidem.,False,2024-10-09 06:04:28.827
3639,911,Annus odit aggero.,False,2024-10-09 06:04:28.829
3645,912,Denique vorax templum angulus cervus tactus utique adinventitias carpo caterva.,False,2024-10-09 06:04:28.832
3646,913,Volutabrum neque vado attollo.,False,2024-10-09 06:04:28.836
3650,914,Tergiversatio adiuvo dolorum tabella vita corrigo damno umerus arcesso temperantia.,False,2024-10-09 06:04:28.839
3657,915,Denique tubineus demo itaque dolorem crudelis.,False,2024-10-09 06:04:28.842
3661,916,Optio blanditiis audio subvenio infit copiose harum cresco decipio.,False,2024-10-09 06:04:28.845
3664,917,Ultra callide volubilis contra aduro pectus thorax addo amplexus asperiores.,False,2024-10-09 06:04:28.848
3667,918,Temperantia asperiores desolo cado degero ter cavus tyrannus.,True,2024-10-09 06:04:28.851
3673,919,Canto tamisium ut sponte autem tabella.,True,2024-10-09 06:04:28.853
3674,920,Tenus abscido usitas cervus angustus universe animi voluptates.,False,2024-10-09 06:04:28.856
3679,921,Arcus aequitas ut adipiscor cogo cibo coadunatio tantillus tracto clam.,False,2024-10-09 06:04:28.858
3682,922,Tego cultellus decumbo.,False,2024-10-09 06:04:28.861
3688,923,Vindico vester tibi canonicus abutor tamen voluptatum.,False,2024-10-09 06:04:28.864
3690,924,Tot adsum cedo caelum spero armarium arto amet velociter nobis.,True,2024-10-09 06:04:28.866
3694,925,Sint temperantia tergum curvo derelinquo pel libero contabesco aqua.,True,2024-10-09 06:04:28.869
3701,926,Delicate nihil rem articulus consequuntur.,False,2024-10-09 06:04:28.873
3704,927,Adulescens conduco derelinquo vilicus eum vomer pecco decet.,False,2024-10-09 06:04:28.875
3707,928,Varius casus allatus carbo torqueo alioqui varius aestivus.,False,2024-10-09 06:04:28.884
3711,929,Consequuntur aliqua cotidie.,False,2024-10-09 06:04:28.887
3714,930,Defetiscor totam dolorem averto tibi.,True,2024-10-09 06:04:28.889
3718,931,Textus cumque numquam.,False,2024-10-09 06:04:28.892
3723,932,Magnam atrox apud unus voluptates.,False,2024-10-09 06:04:28.894
3729,933,Pax ad cum apostolus adeo celebrer.,False,2024-10-09 06:04:28.897
3730,934,Cognomen fuga creber aeger vulpes pax cur corrumpo spoliatio.,True,2024-10-09 06:04:28.900
3736,935,Coerceo adficio talus baiulus conturbo alioqui utor cavus.,False,2024-10-09 06:04:28.903
3741,936,Suscipio conduco charisma voluptatum.,False,2024-10-09 06:04:28.907
3744,937,Audio commodi ventito voco vox sequi alioqui adamo.,False,2024-10-09 06:04:28.909
3748,938,Vulgo depono varius.,True,2024-10-09 06:04:28.912
3752,939,Vere sponte colligo asperiores avaritia civitas.,True,2024-10-09 06:04:28.914
3755,940,Peccatus perspiciatis artificiose timidus correptius vitium vulpes dolorem.,True,2024-10-09 06:04:28.917
3759,941,Beneficium subseco cras defessus.,True,2024-10-09 06:04:28.922
3765,942,Contabesco aiunt custodia fugit vilicus tabella perferendis voco valens beneficium.,False,2024-10-09 06:04:28.924
3766,943,Thymum eligendi cubicularis umbra rem thermae.,False,2024-10-09 06:04:28.928
3772,944,Demonstro delinquo astrum curtus alius.,False,2024-10-09 06:04:28.930
3777,945,Minus pariatur urbanus velut tolero impedit ascit adeo venia.,True,2024-10-09 06:04:28.933
3781,946,Thermae utilis suscipit aegrus volo.,False,2024-10-09 06:04:28.936
3784,947,Cavus conor arcus uredo.,True,2024-10-09 06:04:28.939
3786,948,Abscido cibo caveo socius.,True,2024-10-09 06:04:28.941
3792,949,Arx centum assumenda torrens callide calculus amaritudo velut.,False,2024-10-09 06:04:28.944
3796,950,Coerceo tamquam armarium tredecim aliqua auctor statim ustulo adulescens.,False,2024-10-09 06:04:28.946
3801,951,Atrox comprehendo color.,False,2024-10-09 06:04:28.949
3802,952,Bardus beatus adhaero verbera spes tabernus conduco valetudo vox vir.,True,2024-10-09 06:04:28.951
3808,953,Deinde cubo impedit allatus debilito.,False,2024-10-09 06:04:28.954
3810,954,Utrum hic acer cervus reprehenderit.,False,2024-10-09 06:04:28.957
3816,955,Sed tunc utilis summopere volutabrum tero ter vetus aeger.,False,2024-10-09 06:04:28.960
3821,956,Tam volup cui vetus acsi pauper degenero cado.,False,2024-10-09 06:04:28.964
3823,957,Creator nisi tandem coadunatio vulariter.,True,2024-10-09 06:04:28.966
3827,958,Aptus vomito pecto appello umbra.,False,2024-10-09 06:04:28.969
3831,959,Amplitudo amet adfero.,False,2024-10-09 06:04:28.971
3837,960,Minus condico consuasor video.,False,2024-10-09 06:04:28.974
3838,961,Celer conventus dolorum turbo.,False,2024-10-09 06:04:28.978
3844,962,Cunctatio tandem ara provident adaugeo succedo ulterius.,True,2024-10-09 06:04:28.981
3848,963,Velit delibero acer expedita tero assumenda decerno voluptatem ventosus ubi.,False,2024-10-09 06:04:28.984
3852,964,Utilis perferendis sufficio apud verbera aggero.,False,2024-10-09 06:04:28.986
3854,965,Vilicus error corpus confugo temperantia.,True,2024-10-09 06:04:28.989
3861,966,Attollo quaerat utrum conforto placeat quaerat crinis toties.,False,2024-10-09 06:04:28.993
3864,967,Ducimus allatus comedo delego quos comis doloremque bis.,False,2024-10-09 06:04:28.995
3866,968,Cetera adsidue voluptatibus calculus cimentarius eligendi pectus averto amaritudo canto.,False,2024-10-09 06:04:28.998
3870,969,Tergum sollers taceo sto candidus ascisco absque vinum dapifer.,False,2024-10-09 06:04:29.002
3876,970,Stabilis aurum somnus derelinquo occaecati adulescens antepono coma.,False,2024-10-09 06:04:29.005
3878,971,Speculum vinitor combibo talis casus adulescens ascisco a debitis.,True,2024-10-09 06:04:29.010
3884,972,Aegrotatio calculus bonus vacuus ipsam clarus.,False,2024-10-09 06:04:29.013
3886,973,Vestrum denego cattus sulum itaque et ante.,True,2024-10-09 06:04:29.015
3893,974,Arbor tolero apostolus sodalitas supra architecto confugo ubi adflicto concido.,False,2024-10-09 06:04:29.018
3894,975,Adamo maiores careo laborum velit bibo pecto.,False,2024-10-09 06:04:29.021
3898,976,Animi stella denuncio comitatus suscipio comparo fuga cursus.,False,2024-10-09 06:04:29.025
3903,977,Unus calamitas voveo atque defetiscor usitas teneo carcer arguo confero.,False,2024-10-09 06:04:29.028
3907,978,Solio totam et vulnero tredecim pecus cui deleo.,False,2024-10-09 06:04:29.032
3911,979,Cursim theca adsidue validus cura.,False,2024-10-09 06:04:29.035
3916,980,Sint pauper molestiae aro cotidie denego.,False,2024-10-09 06:04:29.039
3920,981,Quidem vinco caute tantillus velum carbo adopto succedo circumvenio repudiandae.,False,2024-10-09 06:04:29.045
3923,982,Synagoga maxime dolore suffoco abduco denego conduco tener caelestis anser.,False,2024-10-09 06:04:29.048
3927,983,Suppellex contego aptus demergo.,False,2024-10-09 06:04:29.050
3933,984,Astrum vere qui magni tardus.,True,2024-10-09 06:04:29.053
3936,985,Confugo admoneo cultura in.,False,2024-10-09 06:04:29.056
3938,986,Vicinus tristis subvenio vos.,True,2024-10-09 06:04:29.060
3945,987,Territo crebro sub delectus.,False,2024-10-09 06:04:29.063
3621,906,Asperiores thema fugiat quia cohibeo abutor vulariter.,False,2024-10-09 06:04:28.802
3622,907,Magni comes defero neque demens virtus attonbitus curtus coma.,True,2024-10-09 06:04:28.815
3629,908,Supellex audio aqua video curatio tardus clam cetera canis.,False,2024-10-09 06:04:28.821
3630,909,Demens tardus labore ter.,True,2024-10-09 06:04:28.824
3634,910,Ater texo thorax cedo coadunatio bibo.,False,2024-10-09 06:04:28.827
3641,911,Vestrum sequi creator occaecati.,False,2024-10-09 06:04:28.829
3642,912,Concido trucido ambitus sursum.,False,2024-10-09 06:04:28.832
3648,913,Cubitum damnatio deporto candidus copia fuga valetudo.,False,2024-10-09 06:04:28.836
3651,914,Amitto caput solio coruscus aeneus deprimo alter uredo creber.,True,2024-10-09 06:04:28.839
3655,915,Cernuus vorago angelus curto vivo truculenter suscipit truculenter certe caelestis.,False,2024-10-09 06:04:28.842
3658,916,Tolero viriliter vulgaris.,False,2024-10-09 06:04:28.845
3665,917,Repellat auditor ager vilis benevolentia suus ducimus tametsi ulciscor.,False,2024-10-09 06:04:28.848
3666,918,Atqui valetudo dolor sed venustas cenaculum temperantia conatus urbanus ambitus.,False,2024-10-09 06:04:28.851
3672,919,Defaeco minima correptius vespillo.,False,2024-10-09 06:04:28.853
3675,920,Tempore cuppedia compello colo.,False,2024-10-09 06:04:28.856
3680,921,Constans voluptas celo balbus certus alii alienus ademptio.,True,2024-10-09 06:04:28.858
3685,922,Vivo caterva canto magnam nisi ventosus terga.,False,2024-10-09 06:04:28.861
3686,923,Hic minima taceo sustineo suppono angelus inventore trucido.,True,2024-10-09 06:04:28.864
3693,924,Curatio totus temptatio substantia absum ara aequitas tumultus.,False,2024-10-09 06:04:28.866
3697,925,Delectus tot cui qui.,False,2024-10-09 06:04:28.869
3699,926,Culpo acervus unus angelus.,False,2024-10-09 06:04:28.873
3702,927,Tolero bis soluta antepono.,True,2024-10-09 06:04:28.875
3708,928,Distinctio deleo adipiscor alo iste aequus.,False,2024-10-09 06:04:28.884
3713,929,Creptio cedo adnuo atque apparatus.,False,2024-10-09 06:04:28.887
3716,930,Solio texo civis complectus unus degenero.,False,2024-10-09 06:04:28.889
3719,931,Desidero exercitationem vulgus ipsam capillus victus.,False,2024-10-09 06:04:28.892
3725,932,Aperiam undique arbor talis demitto tergiversatio caelestis territo credo careo.,True,2024-10-09 06:04:28.894
3728,933,Adficio suscipio coniecto tabesco paulatim recusandae adsuesco.,False,2024-10-09 06:04:28.897
3731,934,Comminor verbum modi arguo.,False,2024-10-09 06:04:28.900
3734,935,Comminor suus claustrum xiphias vae ipsa socius caelestis ducimus accendo.,False,2024-10-09 06:04:28.903
3740,936,Vinculum aetas delicate virga animadverto cavus ustulo tero.,False,2024-10-09 06:04:28.907
3745,937,Asporto crudelis suadeo.,True,2024-10-09 06:04:28.909
3747,938,Claustrum deserunt asporto quae curso tum laborum candidus tametsi cupio.,False,2024-10-09 06:04:28.912
3750,939,Animi texo adnuo currus suffragium optio acsi arguo.,False,2024-10-09 06:04:28.914
3756,940,Arma appositus dolores substantia.,False,2024-10-09 06:04:28.917
3758,941,Nemo acquiro coniuratio tergiversatio vigor adamo.,False,2024-10-09 06:04:28.922
3762,942,Sumo decumbo spiritus aegrus artificiose facere.,False,2024-10-09 06:04:28.924
3768,943,Terminatio trepide non totus aequus solio stultus.,True,2024-10-09 06:04:28.928
3773,944,Verumtamen creator celo adversus solus admiratio.,False,2024-10-09 06:04:28.931
3774,945,Decerno desolo baiulus deputo avarus creptio chirographum.,False,2024-10-09 06:04:28.933
3780,946,Viriliter bardus corona.,False,2024-10-09 06:04:28.936
3782,947,Tredecim certe sursum corpus inflammatio caterva thesis adipisci coadunatio.,False,2024-10-09 06:04:28.939
3789,948,Caelestis creta basium laboriosam aeternus repellendus auxilium cultura nihil patria.,False,2024-10-09 06:04:28.941
3793,949,Bibo tandem cena adulescens temperantia volaticus utor amitto pauci confido.,False,2024-10-09 06:04:28.944
3794,950,Cras carus despecto tersus iste bellicus.,True,2024-10-09 06:04:28.946
3799,951,Quas complectus balbus aestus vae cogito pecco.,False,2024-10-09 06:04:28.949
3803,952,Accommodo cupio aro turbo comis.,False,2024-10-09 06:04:28.951
3807,953,Vorax versus studio cibo surgo textor unde.,True,2024-10-09 06:04:28.954
3811,954,Anser laudantium vito comes vinculum ait correptius patruus cavus.,False,2024-10-09 06:04:28.957
3814,955,Conitor solum administratio via solitudo vulnus administratio.,False,2024-10-09 06:04:28.960
3820,956,Triumphus calcar cernuus titulus beatae amo conturbo deputo terra.,False,2024-10-09 06:04:28.964
3822,957,Blanditiis tertius pauci conduco bardus.,False,2024-10-09 06:04:28.966
3828,958,Conculco somnus verto.,False,2024-10-09 06:04:28.969
3830,959,Advenio accusantium ustilo aiunt.,True,2024-10-09 06:04:28.971
3834,960,Adipisci tutamen alveus atrox tum delego ab arguo.,False,2024-10-09 06:04:28.974
3839,961,Ademptio aro torrens damno deduco sono.,False,2024-10-09 06:04:28.978
3843,962,Capto audacia neque nobis cursim.,False,2024-10-09 06:04:28.981
3846,963,Adeptio color teneo suffragium.,False,2024-10-09 06:04:28.984
3850,964,Fuga enim varietas subvenio.,True,2024-10-09 06:04:28.986
3857,965,Tertius debilito benigne paens aer vix certe cui vicissitudo tempore.,False,2024-10-09 06:04:28.989
3859,966,Voro trado tenax centum defendo laudantium consuasor adipisci cubicularis audax.,False,2024-10-09 06:04:28.992
3862,967,Dedecor solium conculco arbustum denego canto uter ustilo beatus.,True,2024-10-09 06:04:28.995
3869,968,Debilito adsum arcesso agnosco cohaero clarus tego teres adflicto decretum.,False,2024-10-09 06:04:28.998
3872,969,Desidero suadeo solutio desipio at.,False,2024-10-09 06:04:29.002
3875,970,Curvo titulus fugit ambitus creber.,True,2024-10-09 06:04:29.005
3880,971,Nesciunt denique atavus.,False,2024-10-09 06:04:29.010
3883,972,Torqueo sufficio temeritas cariosus.,False,2024-10-09 06:04:29.013
3889,973,Et timidus caries omnis capio ocer acerbitas curriculum verumtamen.,False,2024-10-09 06:04:29.015
3892,974,Validus tempus veniam assumenda auctus suus canto verecundia.,False,2024-10-09 06:04:29.018
3895,975,Adamo acceptus alveus tribuo votum.,True,2024-10-09 06:04:29.021
3899,976,Comitatus vomer videlicet umquam viduo.,False,2024-10-09 06:04:29.025
3904,977,Casso dedecor capto adinventitias.,False,2024-10-09 06:04:29.028
3906,978,Suasoria laboriosam desidero officiis curvo ater vehemens.,True,2024-10-09 06:04:29.032
3912,979,Hic sophismata voluptatibus.,False,2024-10-09 06:04:29.035
3917,980,Caste comptus absconditus est synagoga.,False,2024-10-09 06:04:29.039
3918,981,Textus sophismata altus ab.,False,2024-10-09 06:04:29.045
3922,982,Ter eos coaegresco caute corrumpo caute damno conicio dolor trucido.,True,2024-10-09 06:04:29.048
3929,983,Censura talio decor antepono tum conscendo.,False,2024-10-09 06:04:29.050
3931,984,Natus caveo barba ater caterva aer animi.,False,2024-10-09 06:04:29.053
3934,985,Utpote curvo tametsi casus arcesso.,False,2024-10-09 06:04:29.056
3941,986,Ascisco aedificium depromo confugo velum molestiae usus vilis.,False,2024-10-09 06:04:29.060
3943,987,Dolores vero tendo decretum civitas adhuc.,False,2024-10-09 06:04:29.063
3946,988,Quos reiciendis auctor annus audio claro creator.,False,2024-10-09 06:04:29.065
3625,907,Pauper blanditiis audax angelus solutio.,False,2024-10-09 06:04:28.815
3626,908,Demens vivo cursim campana creator sophismata amitto.,False,2024-10-09 06:04:28.821
3633,909,Numquam adsum caelum totidem quisquam.,False,2024-10-09 06:04:28.824
3635,910,Deripio absque audeo cunctatio alveus.,False,2024-10-09 06:04:28.827
3638,911,Carus vix auditor aureus cras creo bellicus damno sursum.,True,2024-10-09 06:04:28.829
3643,912,Stillicidium paulatim aequus.,False,2024-10-09 06:04:28.832
3649,913,Alioqui eligendi causa provident temperantia conqueror.,False,2024-10-09 06:04:28.836
3652,914,Delego cuius audacia.,False,2024-10-09 06:04:28.839
3656,915,Provident rerum tredecim solutio agnitio cibus.,False,2024-10-09 06:04:28.842
3659,916,Sordeo viridis chirographum vulgivagus perferendis utpote degusto bestia sumo tametsi.,True,2024-10-09 06:04:28.845
3662,917,Careo vox confero coepi urbs delicate illo surculus arcesso.,True,2024-10-09 06:04:28.848
3668,918,Impedit exercitationem virgo.,False,2024-10-09 06:04:28.851
3671,919,Paulatim utrimque earum adhaero celer reprehenderit cotidie.,False,2024-10-09 06:04:28.853
3676,920,Trucido veritas virgo demitto.,True,2024-10-09 06:04:28.856
3678,921,Suus dedecor aliquam charisma depraedor tantillus attollo callide.,False,2024-10-09 06:04:28.858
3683,922,Caute tertius demoror capitulus doloribus consequuntur subnecto.,True,2024-10-09 06:04:28.861
3689,923,Sodalitas copiose aliquid.,False,2024-10-09 06:04:28.864
3691,924,Aro casus temperantia tantum uter assentator depulso capitulus.,False,2024-10-09 06:04:28.866
3695,925,Fugiat vel subito stultus cunctatio.,False,2024-10-09 06:04:28.869
3700,926,Tergo deporto adsuesco aduro censura terminatio damnatio aegrus.,False,2024-10-09 06:04:28.873
3703,927,Libero atrox amo cernuus celer creator.,False,2024-10-09 06:04:28.875
3709,928,Caput condico tergo tracto bene tabula admitto atavus eos.,False,2024-10-09 06:04:28.884
3710,929,Voveo cenaculum thesis crebro campana demitto caput blanditiis quia spero.,True,2024-10-09 06:04:28.887
3717,930,Averto thalassinus cetera quae vallum demoror adhaero.,False,2024-10-09 06:04:28.889
3720,931,Via adsuesco carpo sulum denuncio angelus.,True,2024-10-09 06:04:28.892
3722,932,Deprecator alo triumphus talis urbanus.,False,2024-10-09 06:04:28.894
3726,933,Contra ademptio cursus uxor adiuvo canonicus reiciendis crudelis uxor atqui.,True,2024-10-09 06:04:28.897
3732,934,Strenuus quam caput defleo delego comprehendo abbas accusamus.,False,2024-10-09 06:04:28.900
3737,935,Absens amor taceo optio vulgaris.,False,2024-10-09 06:04:28.903
3739,936,Corroboro adicio infit.,False,2024-10-09 06:04:28.907
3743,937,Aeneus summisse vito depono cubitum.,False,2024-10-09 06:04:28.909
3746,938,Ventito admoveo cognatus vacuus.,False,2024-10-09 06:04:28.912
3751,939,Deporto demulceo accusator auditor cupiditate earum conitor viriliter ventosus celer.,False,2024-10-09 06:04:28.914
3754,940,Adsum depereo abutor.,False,2024-10-09 06:04:28.917
3760,941,Tracto solum verbera porro solio.,False,2024-10-09 06:04:28.922
3763,942,Celo cura vesper sapiente conforto vesica ater nam tripudio.,True,2024-10-09 06:04:28.924
3769,943,Adiuvo tardus debitis.,False,2024-10-09 06:04:28.928
3771,944,Creta aureus vindico alioqui alius utroque validus teres.,False,2024-10-09 06:04:28.930
3775,945,Patria clam exercitationem vallum clarus benigne veritatis.,False,2024-10-09 06:04:28.933
3778,946,Defetiscor tepidus curso.,False,2024-10-09 06:04:28.936
3785,947,Cavus dolore ventus thorax.,False,2024-10-09 06:04:28.939
3788,948,Sumptus defendo valeo.,False,2024-10-09 06:04:28.941
3790,949,Verto adipisci tergeo.,False,2024-10-09 06:04:28.944
3797,950,Casso alveus consectetur facilis ante carbo.,False,2024-10-09 06:04:28.946
3800,951,Claro credo tripudio thorax denuncio amplexus.,False,2024-10-09 06:04:28.949
3804,952,Repellendus abundans comminor adfectus.,False,2024-10-09 06:04:28.951
3806,953,Canonicus aegre vomito desipio surculus ipsam vae tamdiu aegre.,False,2024-10-09 06:04:28.954
3812,954,Suasoria facere vorago magni tam suppono omnis synagoga dicta.,True,2024-10-09 06:04:28.957
3817,955,Tabella temporibus ratione patruus depereo ustulo thymum.,False,2024-10-09 06:04:28.960
3819,956,Catena excepturi itaque volubilis.,True,2024-10-09 06:04:28.964
3825,957,Ullam spes aiunt venio soluta suscipio virgo tenax.,False,2024-10-09 06:04:28.966
3826,958,Suscipit amplexus arbitro patria aufero conculco fugiat thesaurus esse.,True,2024-10-09 06:04:28.969
3832,959,Truculenter natus ultio complectus tubineus aqua delicate exercitationem qui ter.,False,2024-10-09 06:04:28.971
